id	name	description	synonyms
HP:0032272	Elevated urinary N-acetylaspartic acid level	Elevated N-acetylaspartic acid (NAA) in urine. This feature can be measured using gas chromatography-mass spectrometry.	[]
HP:0045036	Abnormal urinary copper concentration		["Abnormal urinary copper concentration"]
HP:0012834	Right	Being located on the right side of the body.	["Right-sided"]
HP:0011002	Osteopetrosis	Abnormally increased formation of dense trabecular bone tissue. Despite the increased density of bone tissue, osteopetrotic bones tend to be more fracture-prone than normal.	["Harder, denser, fracture-prone bones"]
HP:0006803	Vivid hallucinations		[]
HP:0004472	Mandibular hyperostosis	Hyperostosis (bony overgrowth) of the mandible.	["Excessive growth of mandibular bone","Hyperostosis of lower jaw","Hyperostosis of mandibular bone","Increased ossification of mandibular bone","Overgrowth of mandibular bone","Thick lower jaw bone","Thick mandibular bone"]
HP:0012505	Enlarged pituitary gland	An abnormally increased size of the pituitary gland.	[]
HP:0005621	Trapezoidal vertebral body	An anomalous trapezoidal appearance of a vertebral body. A trapezoid is a four-sided shape that has two sides that are parallel and two sides that are not parallel. In this case, the two lateral sides of the vertebra are parallel, and the top and the bottom are slanted with respect to each other such that the vertebra is shorter in the fron or back than on the other side.	["Trapezoidal shaped vertebral bodies","Trapezoidal vertebral bodies"]
HP:0020060	Decreased red blood cell count	An abnormal reduction below the normal number of red blood cells per volume in the circulation.	["Decreased RBC count"]
HP:0005521	Disseminated intravascular coagulation	Disseminated intravascular coagulation is characterized by the widespread activation of coagulation, which results in the intravascular formation of fibrin and ultimately thrombotic occlusion of small and midsize vessels.	[]
HP:0030960	obsolete Abnormal pupillary morphology		[]
HP:0012137	Abnormal number of granulocyte precursors		[]
HP:0033585	Fibrotic non-specific interstitial pneumonia	A type of non-specific interstitial pneumonia in which interstitial thickening is due to uniform dense or loose fibrosis and mild chronic inflammation.	[]
HP:0032981	Absent bronchoalveolar dimeric surfactant-protein B	Significantly decreased level or failed detection of surfactant protein B in broncho-alveolar lavage fluid.	[]
HP:0003779	Antegonial notching of mandible		["Deep antegonial notch of mandible","Large antegonial notch of mandible"]
HP:0031587	Tessier number 30 facial cleft	A lower midline facial cleft, also known as the median mandibular cleft. It is a rare anomaly, which may be limited to a defect in the soft tissue of the lower lip. However, in the more severe form, it may extend into the bony mandibular symphysis.	[]
HP:4000034	Infection-ssociated lymphopenia	Decreased lymphocyte count during infections.	["Infection-ssociated lymphocytopenia"]
HP:0030293	Fibular metaphyseal irregularity	Irregularity of the normally smooth surface of a metaphysis of a fibula.	["Irregularity of wide portion of calf bone"]
HP:0033976	Volar fingernail	The presence of an extra nail on the palmar (volar, ventral) surface of the finger.	["Palmar fingernail","Ventral fingernail"]
HP:0030747	Preterm intraventricular hemorrhage	Intraventricular hemorrhage that occurs in a premature infant.	["Preterm intraventricular haemorrhage"]
HP:0005099	obsolete Severe hydrops fetalis		["Severe hydrops"]
HP:0410177	Abnormal glucose-6-phosphate dehydrogenase level in blood	An anomaly in the level of glucose-6-phosphate dehydrogenase in the blood.	["Abnormal G6PD level in blood"]
HP:0001028	Hemangioma	A hemangioma is a benign tumor characterized by blood-filled spaces lined by benign endothelial cells. A hemangioma characterized by large endothelial spaces (caverns) is called a cavernous hemangioma (in contrast to a hemangioma with small endothelial spaces, which is called capillary hemangioma).	["HP:0007444","Strawberry mark"]
HP:0100618	Leydig cell neoplasia	The presence of a neoplasm of the testis with origin in a Leydig cell.	[]
HP:0003214	Prolonged G2 phase of cell cycle		[]
HP:0007935	Juvenile posterior subcapsular lenticular opacities		[]
HP:0001966	Abnormal glomerular mesangium morphology	An abnormality of the mesangium, i.e., of the central part of the renal glomerulus between capillaries.	["Abnormality glomerular mesangium morphology","Abnormality of the glomerular mesangium","Mesangial abnormality"]
HP:0000253	Progressive microcephaly	Progressive microcephaly is diagnosed when the head circumference falls progressively behind age- and gender-dependent norms.	["Microcephaly, postnatal, progressive","Microcephaly, progressive","Progressively abnormally small cranium","Progressively abnormally small skull"]
HP:0030120	Absent muscle fiber calpain-3	Western blot shows complete lack of calpain-3 protein in the muscle biopsy tissue.	["Absent muscle fibre calpain-3"]
HP:0031653	Abnormal heart valve physiology	Any functional abnormality of a cardiac valve.	[]
HP:0030976	Abnormal factor VIII activity	A deviation from the normal activity of coagulation factor VIII. Factor VIII (fVIII) is a cofactor in the intrinsic clotting cascade that is activated to fVIIIa in the presence of minute quantities of thrombin. fVIIIa acts as a receptor, for factors IXa and X.	[]
HP:0003292	Decreased serum leptin	A decreased concentration of leptin in the blood.	["Decreased serum leptin","Reduced circulating leptin level"]
HP:0008132	Medial rotation of the medial malleolus		[]
HP:0010893	Abnormal circulating phenylalanine concentration	Any deviation from the normal concentration of phenylalanine in the blood circulation.	["Abnormality of phenylalanine metabolism"]
HP:0100866	Short iliac bones	Underdevelopment of the iliac bones.	["Short pelvis bones"]
HP:0100311	Cerebral ventricular adhesions	Bands of scar-like tisssue that hve formed within a cerebral ventricle.	[]
HP:0033087	Quotidian fever	Fever that occurs at daily intervals.	[]
HP:0002079	Hypoplasia of the corpus callosum	Underdevelopment of the corpus callosum.	["HP:0002319","HP:0007026","Corpus callosum hypoplasia","Hypoplasia of corpus callosum","Hypoplastic corpus callosum","Underdevelopment of part of brain called corpus callosum"]
HP:0030889	Congenital shortened small intestine	Substantially shortened length of the small intestine as a result of a developmental defect.	[]
HP:0004246	Delayed ossification of the scaphoid	Formation of bone tissue of scaphoid is less than expected for age.	["Delayed maturation of the scaphoid"]
HP:0012093	Abnormality of endocrine pancreas physiology	A function abnormality of the endocrine pancreas.	[]
HP:0200141	Small, conical teeth		["Conical microdontia","Small, cone shaped teeth"]
HP:0003454	Platelet antibody positive	The presence in the serum of autoantibodies directed against thrombocytes.	["Platelet antibody"]
HP:0012295	Slender middle phalanx of finger	Reduced diameter of the middle phalanx of finger.	["Slender middle bone of finger"]
HP:0009165	Stippling of the epiphysis of the distal phalanx of the 5th finger	The presence of abnormal punctate (speckled, dot-like) calcifications in the epiphysis of the distal phalanx of the 5th finger.	["Speckled calcifications in end part of the outermost bone of little finger","Speckled calcifications in end part of the outermost bone of pinkie finger","Speckled calcifications in end part of the outermost bone of pinky finger"]
HP:3000040	Abnormality of ethmoid sinus	An abnormality of an ethmoid sinus.	["Abnormality of ethmoidal air cells"]
HP:0040276	Adenocarcinoma of the colon		[]
HP:0040333	Confluent hypointensity of cerebral white matter on MRI		[]
HP:0002395	Lower limb hyperreflexia		["HP:0007245","HP:0007288","Brisk lower extremity reflexes","Hyperreflexia in lower limbs","Hyperreflexia in the lower limbs","Increased deep tendon reflexes in the lower limbs","Leg hyperreflexia","Overactive lower leg reflex"]
HP:0000091	Abnormal renal tubule morphology	An abnormality of the renal tubules.	["Abnormality of the renal tubule","Morphologic abnormality of the renal tubules"]
HP:0200070	Peripheral retinal atrophy		["Wasting of the outer part of the retina"]
HP:0005363	Humoral immunodeficiency	A general term referring to a defect in immunity resulting from impaired antibody production.	[]
HP:0031250	Lip fissure	A severe crack in a lip. A lip fissure may be painful, may bleed and often is a recurring manifestation.	[]
HP:0003187	Breast hypoplasia	Underdevelopment of the breast.	["HP:0000784","Underdeveloped breasts"]
HP:0004900	Severe lactic acidosis	A severe form of lactic acidemia.	[]
HP:0031583	Tessier number 11 facial cleft	An upper medial orbital cleft produces a cleft of the medial one-third of the upper eyelid that extends through the eyebrow into the frontal hairline. The skeletal element of the cleft in the region of the frontal process of the maxilla may either pass lateral to the ethmoid, through the supraorbital rim, or it may pass through the ethmoidal labyrinth to produce orbital hypertelorism. This cleft usually accompanies the Number 3 cleft. The soft tissue features include a cleft of the medial portion of the upper eyelid, an irregularity in hair orientation at the medial end of the eyebrow, and a long tongue-like projection of the frontal hairline onto the forehead. There is a mild flattening of the frontal process of the maxilla and extensive pneumatization of both the ethmoidal and frontal sinuses, both of which are more prominent on the cleft side. No bony clefting of the supraorbital rim or frontal bone is evident. The cranial base and sphenoid architecture, including the pterygoid processes, are symmetric and normal.	[]
HP:0040138	Mucinous histiocytosis	Multiple subcutaneous non-fragile and skin-coloured papules characterized by interstitial infiltrate of spindle and epithelioid histiocytes, and mucin. There are well circumscribed aggregates of epithelioid histiocytes and mucin in the upper and middle dermis,with the histiocytes arranged between collagen bundles and separated from the epidermis by a Grenz zone.	["Histiocytosis, mucinous"]
HP:0500271	Decreased proportion of gamma-delta T cells	Decreased proportion of gamma-delta T cells relative to the total number of T cells.	["Decreased proportion of gamma-delta T lymphocytes","Decreased proportion of gamma-delta T-cells","Decreased proportion of gamma-delta T-lymphocytes","Decreased proportion of gammadelta T cells","Reduced proportion of gamma-delta T cells"]
