id	clade	name	description	synonyms
NCBI:txid2619798	no rank	unclassified Paraoroides		[]
NCBI:txid1292108	species	Stenotrophomonas sp. HIAE 2229		[]
NCBI:txid72752	species	Sanicula maritima	adobe snakeroot	["adobe snakeroot"]
NCBI:txid1160679	species	Pleroma pereirae		["Tibouchina pereirae"]
NCBI:txid1661014	species	Fusarium cf. solani IPBCC 08.566		[]
NCBI:txid210559	species	beta proteobacterium Mwo3		[]
NCBI:txid1329661	no rank	Influenza A virus (A/Lebanon/11L008/2011(H1N1))		[]
NCBI:txid1252106	species	Nothrus sp. BOLD:ABV2872		[]
NCBI:txid478410	species	Nemanthus nitidus		["Sagartia nitida"]
NCBI:txid2352612	species	Cecidomyiidae sp. BIOUG23917-F03		[]
NCBI:txid1358638	species	Pleuromamma sp. NPPLPI71		[]
NCBI:txid216204	order	Aspidosiphonidormes		[]
NCBI:txid252487	species	Dysmicoccus sp. PJG-2003		["Dysmicoccus sp. DAD-2003"]
NCBI:txid1294890	species	Burkholderia sp. PMB3(2)		[]
NCBI:txid2629661	no rank	unclassified Apatides		[]
NCBI:txid392090	species	Paracoccus sp. G8		[]
NCBI:txid2128370	species	Cecidomyiidae sp. BIOUG12441-E01		[]
NCBI:txid2174725	species	Angraecum cf. longicalcar MSD-2018		[]
NCBI:txid339083	species	Cyrtorchis ringens		[]
NCBI:txid1784277	species	Sciaridae sp. BOLD:ACL9791		[]
NCBI:txid878038	species	Hygrotus nigrolineatus		[]
NCBI:txid2526620	species	Telenomus sp. BIOUG24593-D07		[]
NCBI:txid1634275	no rank	Influenza A virus (A/chicken/Shandong/551/2010(H9N2))		[]
NCBI:txid2277000	species	Megaselia sp. BIOUG21784-E09		[]
NCBI:txid847364	species	Lepidoptera sp. BOLD:AAH5513		[]
NCBI:txid2562914	subspecies	Oriolus steerii samarensis		["Oriolus steerii samarensis Steere, 1890"]
NCBI:txid635032	subspecies	Napeogenes gracilis gracilis		[]
NCBI:txid1676524	species	Rhodotorula sp. ST12.14/495		[]
NCBI:txid1079542	species	Microbacterium sp. RA45		[]
NCBI:txid2510824	species	Ceratosolen sp. 3 AYW-2019		[]
NCBI:txid2784623	species	Vitis sp. F6P49		[]
NCBI:txid1603365	no rank	Influenza A virus (A/swine/Oklahoma/A01840252/2014(H1N2))		[]
NCBI:txid926079	no rank	Norovirus Hu/GII.4/9084/Shizuoka/2009/JPN		[]
NCBI:txid2461227	species	Unionicola sp. BIOUG23251-G01		[]
NCBI:txid2593100	species	Enchytraeus albellus		[]
NCBI:txid326622	species	Annulohypoxylon moriforme		["Hypoxylon moriforme"]
NCBI:txid1041597	species	Liopholis striata		["Egernia striata", "nocturnal desert-skink"]
NCBI:txid997700	species	Phlomis anisodonta		[]
NCBI:txid498175	species	Xylaria consociata		[]
NCBI:txid2526159	species	Telenomus sp. BIOUG21210-F03		[]
NCBI:txid360384	species	Pterostichus sulcitarsis		["Pterostichus (Lagarus) sulcitarsis"]
NCBI:txid1144462	subspecies	Trichosanthes tricuspidata subsp. tricuspidata		[]
NCBI:txid221321	species	Didymoglossum hildebrandtii		["Trichomanes hildebrandtii"]
NCBI:txid1595771	species	Pseudomonas sp. SRP3120		[]
NCBI:txid312816	species	Caloplaca sp. KoLRI Udo-7		[]
NCBI:txid2819816	species	Haemaphysalis sp. R3a_7		[]
NCBI:txid262800	species	Symbiodinium sp. ex Porites attenuata		[]
NCBI:txid1572383	species	Delftia sp. 184PP-As		[]
NCBI:txid236865	species	Arion baeticus		[]
NCBI:txid2717365	species	Ktedonobacteria bacterium brp13		[]
NCBI:txid748334	species	Klebsiella sp. SRC_DSD1		[]
NCBI:txid1441756	species	Oesophagostomum sp. 252		[]
NCBI:txid1226247	no rank	unclassified Zoraptera		[]
NCBI:txid1882408	species	Tulostoma albicans		[]
NCBI:txid2304421	species	Glandularia laciniata		["Erinus laciniatus"]
NCBI:txid663157	species	mixed culture bacterium GE_gF1DD01_03		[]
NCBI:txid1324526	species	Phialophora sp. AX146		[]
NCBI:txid2398203	species	Chironomidae sp. BIOUG30396-G09		[]
NCBI:txid1794715	species	Freyastera cf. benthophila NHM_421		[]
NCBI:txid245741	species	Globotherium sp. 'Glo2'		[]
NCBI:txid1048377	no rank	Influenza A virus (A/swine/Nebraska/A01049235/2010(H3N2))		[]
NCBI:txid836405	species	Lepidoptera sp. BOLD:AAB5986		[]
NCBI:txid1884239	species	Sthenoteuthis sp. 4 SS-2016		[]
NCBI:txid1381006	species	Taraxacum scanicum		[]
NCBI:txid2574696	species	Marine virus AFVG_250N01376		[]
NCBI:txid2248358	species	Blastocystis sp. BO17-004		[]
NCBI:txid209682	species	Streptomyces sp. P821		[]
NCBI:txid1738587	species	Cladonia peltasta		["Cenomyce peltasta"]
NCBI:txid2077528	species	Leptogenys cf. myops ZB45323		[]
NCBI:txid103796	no rank	Pseudomonas syringae pv. actinidiae		["Pseudomonas syringae (pv. actinidiae)"]
NCBI:txid2518084	species	Lingulida sp. RCMB0649		[]
NCBI:txid1234137	species	Pseudomonas sp. C12(2012c)		[]
NCBI:txid2396141	species	Chironomidae sp. BIOUG28507-H09		[]
NCBI:txid2461204	species	Thrips sp. BIOUG24156-A11		[]
NCBI:txid1183669	species	Budvicia sp. 4ANGIII		[]
NCBI:txid2536124	species	Lycoriella sp. BIOUG03970-F02		[]
NCBI:txid1998098	species	Figitidae sp. BIOUG02398-A07		[]
NCBI:txid2612050	species	Curculionidae sp. CCDB-30443-H05		[]
NCBI:txid2295303	species	Chironomidae sp. BIOUG25094-D11		[]
NCBI:txid2649290	no rank	unclassified Pygmaiobacter		[]
NCBI:txid1939523	species	Euphthiracaridae sp. CJ_1697_001_Lita		[]
NCBI:txid688344	species	Salix linearistipularis		[]
NCBI:txid153342	species	Lepidium lasiocarpum		[]
NCBI:txid663388	species	Physcia kalbii		[]
NCBI:txid1024127	species	Lepidoptera sp. BOLD:AAP2401		[]
NCBI:txid1371965	species	Chlenomorpha sp. ANIC5		[]
NCBI:txid1190094	species	bacterium NLAE-zl-G538		[]
NCBI:txid701364	species	Polygonum acetosum		[]
NCBI:txid753900	species	Craterocephalus cuneiceps		[]
NCBI:txid815658	species	Araneae sp. BOLD:AAC4682		[]
NCBI:txid2682990	species	Ruegeria sp. HKCCC2111		[]
NCBI:txid848913	species	Lepidoptera sp. BOLD:AAI4657		[]
NCBI:txid1503771	species	Synalpheus parfaiti		[]
NCBI:txid1641741	no rank	Influenza A virus (A/black-headed gull/Netherlands/20/2009(H13N2))		[]
NCBI:txid1338747	species	Notiospathius sp. 07 AZR-2013		[]
NCBI:txid1801399	species	Telenomus sp. CNFNR2485-14		[]
NCBI:txid5596	genus	Pseudallescheria		[]
NCBI:txid2723480	species	Enterobacter sp. RBK-18-0141-1		[]
NCBI:txid1452168	species	bacterium WCD3003		[]
NCBI:txid1076414	strain	Sutcliffiella horikoshii DSM 8719		["Bacillus horikoshii DSM 8719", "Bacillus horikoshii str. DSM 8719", "Bacillus horikoshii strain DSM 8719"]
NCBI:txid445486	species	Phytocerum sp. JM-2007		[]
NCBI:txid1027392	species	Synechococcus sp. SM-09		[]
NCBI:txid2009385	species	Apoidea sp. 0415C207		[]
NCBI:txid2647427	no rank	unclassified Proctoeces		[]
NCBI:txid131015	no rank	Enterobacteria phage 18		["Bacteriophage 18"]
NCBI:txid1463759	species	Mertensia lineariloba		["Mertensia lanceolata var. lineariloba"]
NCBI:txid1500494	species	Saccharopolyspora sp. H145		[]
NCBI:txid2414723	species	Sciaridae sp. BIOUG23108-H07		[]
NCBI:txid1742523	genus	Philisca		[]
NCBI:txid2603160	species	Iago sp. C02S		[]
NCBI:txid761415	species	Penicillium sp. ASR-203		[]
NCBI:txid627715	species	Obelia sp. NE-07-A		[]
NCBI:txid1237582	species	Excoecaria simii		[]
NCBI:txid750680	no rank	Influenza A virus (A/Fujian-Siming/12/2006(H1N1))		[]
NCBI:txid563654	species	Ochrobactrum sp. Cr		[]
NCBI:txid2309980	species	Empididae sp. BIOUG25774-G07		[]
NCBI:txid2467079	species	Diapriidae sp. BIOUG10636-G02		[]
NCBI:txid1108634	species	Bacillus sp. SUCR29		[]
NCBI:txid1191260	species	Tricholoma sp. RT-2012		[]
NCBI:txid1340797	species	Triatoma melanica		[]
NCBI:txid1391956	species	Stachys circinata		[]
NCBI:txid688899	genus	Neosphaleroptera		[]
NCBI:txid2537271	species	Orthocladiinae sp. BIOUG21906-C08		[]
NCBI:txid1400248	species	Grateloupia jejuensis		[]
NCBI:txid144763	species	Ruegeria sp. JC1077		["Silicibacter sp. JC1077"]
NCBI:txid415673	species	bovine rumen bacterium JPR8		[]
NCBI:txid1433085	species	Burkholderiaceae bacterium SMLes2n3a		[]
NCBI:txid1677259	species	Bombyliidae sp. BOLD:AAH3068		[]
NCBI:txid410423	species	anaerobic bacterium A108		[]
NCBI:txid1936112	species	Fuerstia sp.		[]
NCBI:txid1005970	species	Chironomidae sp. 5 SK-2011		[]
NCBI:txid1869158	species	Ganoderma sp.		[]
NCBI:txid2648274	no rank	unclassified Holostichides		[]
NCBI:txid1394324	species	Aegidae sp. BMOO-10219		[]
NCBI:txid1210265	no rank	Influenza A virus (A/Singapore/GP95/2010(H1N1))		[]
NCBI:txid1234981	species	Pterodrilus distichus		[]
NCBI:txid2453043	species	Calyptostomatidae sp. BIOUG25654-B06		[]
NCBI:txid2399751	species	Corynoptera sp. BIOUG21147-B05		[]
NCBI:txid133669	species	uncultured eubacterium WD253		[]
NCBI:txid2372779	species	Hylemya sp. BIOUG28271-D06		[]
NCBI:txid499309	no rank	Influenza A virus (A/Hong Kong/CUHK19579/1998(H3N2))		[]
NCBI:txid1725358	subspecies	Aphaenops cerberus cerberus		[]
NCBI:txid1987108	species	Halogeometricum virus HGPV1		["Halogeometricum virus HGPV-1"]
NCBI:txid1669389	species	Platygaster sp. BOLD:ACL0718		[]
NCBI:txid1767390	genus	Niquirana		[]
NCBI:txid539246	species	Bacillus sp. Fek01		[]
NCBI:txid2681271	species	Erpobdella parva		[]
NCBI:txid227393	species	Oscillospira sp. C		[]
NCBI:txid1597391	species	Lepidoptera sp. NZAC 03014434		["Lepidoptera sp. NZAC03014434"]
NCBI:txid616859	no rank	Influenza A virus (A/Gyeonggi/1272/2005(H3N2))		[]
NCBI:txid1956890	genus	Pahoroides		[]
NCBI:txid374490	species	Synechococcus sp. BAC 67		[]
NCBI:txid2661228	species	Tachinidae sp. BOLD:AAG2177		[]
NCBI:txid1434698	species	uncultured Blattabacterium sp.		[]
NCBI:txid765875	species	Dactylopius ceylonicus		[]
NCBI:txid860294	species	Puccinia cesatii		[]
NCBI:txid2298765	species	Limnophyes sp. BIOUG22315-A11		[]
NCBI:txid389796	species	Aphonopelma sp. MY2464		[]
NCBI:txid650173	species	Streptomyces sp. SAUK6018		[]
NCBI:txid1819336	species	Prochoreutis extrincicella		[]
NCBI:txid980635	species	Simian retrovirus Y		[]
NCBI:txid1434988	serotype	Human papillomavirus 173		["Human papillomavirus type 173"]
NCBI:txid1664205	no rank	Influenza A virus (A/chicken/Guangdong/WYM10/2013(H9N2))		[]
NCBI:txid349249	species	Nymphaea petersiana		[]
NCBI:txid549577	species	Vibrio sp. 7A3		[]
NCBI:txid2456112	species	Gelechiinae sp. BIOUG26016-D05		[]
NCBI:txid1827192	species	Prymnesium sp. MNURFJ13		[]
NCBI:txid994054	species	Siphona sp. Wood06DHJ01		["Siphona Wood06DHJ01"]
NCBI:txid553570	strain	Staphylococcus aureus A6298		[]
NCBI:txid74554	species	Cloning vector pKILHIS-2		[]
NCBI:txid920739	species	Lepidoptera sp. BOLD:AAE8460		[]
NCBI:txid2525118	species	Stenomacrus sp. BIOUG21382-D06		[]
NCBI:txid2796791	species	Raphidascaris sp. WZXC_19		[]
NCBI:txid1426361	species	bacterium BM0153		[]
NCBI:txid1329786	species	Stanwellia sp. JS-2013		[]
NCBI:txid1286023	species	Rhodovibrio sp. K3-16B		[]
NCBI:txid2072243	species	Geonoma gamiova		[]
NCBI:txid1575112	no rank	Influenza A virus (A/chicken/Chongqing/T32/2012(H9))		[]
NCBI:txid1060990	species	Coleoptera sp. BOLD:AAV6862		[]
NCBI:txid762770	no rank	Heros severus 'Nanay'		[]
NCBI:txid1746616	species	Arthrobacter sp. HBUM178329		[]
NCBI:txid1630232	species	Salimicrobium sp. ZL-3		[]
NCBI:txid525307	tribe	Eubulidini		[]
NCBI:txid690969	species	Limnephilus partitus		[]
NCBI:txid1244872	no rank	Influenza A virus (A/Saint Petersburg/RII16/2012(H3N2))		[]
NCBI:txid542887	no rank	Influenza A virus (A/goose/OH/22911-2/1986(H5N2))		[]
NCBI:txid2692426	species	Flavobacteriaceae bacterium W22		[]
NCBI:txid1699612	no rank	Sapovirus GI NARA_0049_2015_JP		[]
NCBI:txid485008	species	Aeromonas sp. DH69		[]
NCBI:txid1410731	strain	Staphylococcus aureus H12818		[]
NCBI:txid500962	no rank	Influenza A virus (A/Okinawa/32/2005(H3N2))		[]
NCBI:txid1960175	species	Minidiscus sp. RCC4614		[]
NCBI:txid1546613	species	Agrobacterium sp. 57A		[]
NCBI:txid961870	species	Lepidoptera sp. BOLD:AAM8258		[]
NCBI:txid2339076	species	Discosia macrozamiae		[]
NCBI:txid1356413	species	Gateway vector pnRGW		[]
NCBI:txid1095837	species	Rhodobacteraceae bacterium S5		[]
NCBI:txid2499017	species	Arthrobacter phage Rozby		[]
NCBI:txid1095189	species	Jafnea semitosta		["Macropodia semitosta", "Paxina semitosta", "Peziza semitosta", "Sepultaria semitosta"]
NCBI:txid693550	species	Puya angusta		[]
NCBI:txid1284160	species	Pseudomonas sp. SB10(2013)		[]
NCBI:txid2055107	species	Athyrium infrapuberulum		[]
NCBI:txid1508847	species	Agrobacterium sp. EP_S_63		[]
NCBI:txid2178980	species	Aleyrodidae sp. BIOUG18976-G05		[]
NCBI:txid1117750	no rank	Norovirus Hu/GII/22-2/Tokyo/1975/JPN		[]
NCBI:txid676194	species	Pantoea sp. N3		[]
NCBI:txid1365799	species	Comamonas sp. S7		[]
NCBI:txid600795	genus	Sphecodopsis		[]
NCBI:txid332261	species	Methylocystis sp. 92.1		[]
NCBI:txid470983	species	enrichment culture clone MAR4		[]
NCBI:txid984583	species	fungal sp. 9OL1-4A		[]
NCBI:txid1408599	species	Thermomyces sp. FLN3b		[]
NCBI:txid1741970	species	Scathophagidae sp. BOLD:AAG2499		[]
NCBI:txid2463012	species	Aphelinidae sp. BIOUG20791-H07		[]
NCBI:txid1278115	species	Mortierella sp. GMU_LL_01_G3		[]
NCBI:txid969576	species	Coleoptera sp. BOLD:AAN4586		[]
NCBI:txid748796	subtribe	Sipolisiinae		[]
NCBI:txid1719917	species	Maribacter sp. Asnod2F11		[]
NCBI:txid1603844	species	Uvaria macrophylla		[]
NCBI:txid2453858	species	Dicyrtomidae sp. BIOUG28499-A12		[]
NCBI:txid446126	species	Phoenix rupicola		[]
NCBI:txid1732470	species	Gymnometriocnemus sp. CNTNK1006-14		[]
NCBI:txid1326330	no rank	HIV-1 M:CRF11_E_ARN_pl_E3_1		[]
NCBI:txid312947	species	Nagelus leptus		[]
NCBI:txid943676	species	Anoxybacillus sp. LM14-2		[]
NCBI:txid2057958	species	Ernakulamia cochinensis		["Petrakia cochinensis"]
NCBI:txid2215218	species	Limoniidae sp. BIOUG20067-H01		[]
NCBI:txid157565	species	Closterium spinosporum		[]
NCBI:txid1104341	species	Streptomyces sp. SE-31		[]
NCBI:txid1659408	species	Silometopoides pampia		[]
NCBI:txid1025375	species	Lepidoptera sp. BOLD:AAP8300		[]
NCBI:txid89948	species	Merluccius gayi		["Merlus gayi"]
NCBI:txid1112548	species	Plexippoides regius		[]
NCBI:txid2029945	no rank	Influenza A virus (A/Jeddah/0234/2015(H1N1))		[]
NCBI:txid2009540	species	Apoidea sp. 0430A205		[]
NCBI:txid2818052	species	Lankesterella kabeeni		["Hepatozoon kabeeni"]
NCBI:txid2119012	species	Cecidomyiidae sp. BIOUG26796-A12		[]
NCBI:txid1829460	species	Mycetophilidae sp. BOLD:AAP6498		[]
NCBI:txid972550	species	Diptera sp. BOLD:AAO7733		[]
NCBI:txid2637131	no rank	unclassified Ooencyrtus		[]
NCBI:txid882704	species	Pseudomonas sp. AU9		[]
NCBI:txid1869244	species	Nostoc sp. CENA548		[]
NCBI:txid1403445	species	bacterium 9(2013)		[]
NCBI:txid2282978	species	Achelous brevimanus		["Portunus brevimanus"]
NCBI:txid2606053	no rank	unclassified Lewinskya		[]
NCBI:txid1756175	species	Bacillus sp. WP01		[]
NCBI:txid1210523	genus	Nodastrella		[]
NCBI:txid1104530	species	Kinnecaris linel		[]
NCBI:txid1263090	species	Odoribacter splanchnicus CAG:14		[]
NCBI:txid1254283	species	Lysinibacillus sp. ED13(2012)		[]
NCBI:txid423432	species	Streptococcaceae bacterium RF32		[]
NCBI:txid8455	genus	Typhlonectes		[]
NCBI:txid2124351	species	Chironomus sp. BIOUG26648-G05		[]
NCBI:txid2491993	species	Acrapex sp. ACCAG3081		[]
NCBI:txid1963765	no rank	Influenza A virus (A/green-winged teal/Ohio/15OS5497/2015(H4N6))		[]
NCBI:txid1593704	no rank	Influenza A virus (A/chicken/Jiangxi/10965/2014(H7N9))		[]
NCBI:txid2170584	species	Fusarium sp. Jodhpur-2017-4		[]
NCBI:txid1654518	species	Bacillus sp. DB14711		[]
NCBI:txid2759191	species	Methanocaldococcus fervens tailed virus 1		[]
NCBI:txid53445	species	Streptomyces canescens		["Streptomyces canescus"]
NCBI:txid536634	species	Microbacterium sp. PC IW 05		[]
NCBI:txid6779	family	Xanthidae		[]
NCBI:txid132388	genus	Oxyuris		[]
NCBI:txid2424303	species	Aprostocetus sp. BIOUG31798-B05		[]
NCBI:txid1642263	species	Abrothallus canariensis		[]
NCBI:txid1588613	species	Troglops albicans		[]
NCBI:txid1681798	species	Zanclognatha sp. CNSLR430-13		[]
NCBI:txid2070171	no rank	Influenza A virus (A/Beijingfengtai/1269/2016(H3N2))		[]
NCBI:txid661322	genus	Coccotylus		[]
NCBI:txid2205925	species	Chironomidae sp. BIOUG21248-E12		[]
NCBI:txid2309359	species	Dolichopus sp. BIOUG22798-C01		[]
NCBI:txid340482	species	butyrate-producing bacterium PH07BW09		[]
NCBI:txid138010	species	Buellia frigida		[]
NCBI:txid2772548	species	Indolpium sp. BMR00030		[]
NCBI:txid1983984	species	Inachidae sp. C_0065		[]
NCBI:txid2650760	species	Parahaemoproteus sp. VIOLI16		[]
NCBI:txid1815765	species	Gammarus cf. komareki SHC11		[]
NCBI:txid892737	species	Diptera sp. BOLD:AAG1520		[]
NCBI:txid854916	species	Synbranchiformes sp. BOLD:AAK7638		[]
NCBI:txid887082	strain	Phytophthora phaseoli race F_18		[]
NCBI:txid2261517	species	Dolichopodidae sp. BIOUG22374-F05		[]
NCBI:txid1519556	no rank	Influenza B virus (B/Thailand/CU-H3591/2014)		[]
NCBI:txid1426420	species	bacterium BM0218		[]
NCBI:txid2379767	species	Megaselia sp. BIOUG26569-E08		[]
NCBI:txid1279943	no rank	Influenza A virus (A/Japan/844/2009(H3N2))		[]
NCBI:txid533970	species	Vibrio sp. FALZ161		[]
NCBI:txid523306	species	Bacillus sp. ZJUT-K15		[]
NCBI:txid290102	species	Serrivomer sector		[]
NCBI:txid1341969	species	Ceutorhynchus cakilis		[]
NCBI:txid2156361	species	Eupodidae sp. BIOUG17694-G01		[]
NCBI:txid1175871	species	Traumatomutilla sp. JP1779		[]
NCBI:txid354253	species	Gene trapping Ds/T-DNA vector pUR224NB		[]
NCBI:txid1343479	species	Trisetacus pini		[]
NCBI:txid2001185	species	Eulophidae sp. BIOUG02530-D01		[]
NCBI:txid1877026	species	Asynarchus sp. 11DRCAD-88		[]
NCBI:txid380161	species	Bacillus sp. EN5		[]
NCBI:txid2733932	species	Caulobacter virus Lullwater		[]
NCBI:txid1084878	species	Nigrospora sp. P49E5		[]
NCBI:txid2095677	species	Aleyrodidae sp. BIOUG23999-G10		[]
NCBI:txid674284	species	Bacillus sp. KSL5401-267		[]
NCBI:txid324910	species	Sphaeromides virei		[]
NCBI:txid1015113	species	bacterium enrichment culture clone ALO1_GLFRUDD03GQFJD		[]
NCBI:txid1058697	species	Lepidoptera sp. BOLD:AAV2365		[]
NCBI:txid1563400	species	Tulasnella sp. CY		[]
NCBI:txid1511020	species	NC10 bacterium enrichment culture clone MSGLR 2-3		[]
NCBI:txid1111406	no rank	unclassified Laminosioptidae		[]
NCBI:txid1909605	species	Pseudomonas sp. BEG268		[]
NCBI:txid2846513	species	Torque teno mini virus 26		[]
NCBI:txid2558394	species	Wormaldia sp. DER 1		[]
NCBI:txid2624360	no rank	unclassified Acrosynanthus		[]
NCBI:txid1058341	species	Lepidoptera sp. BOLD:AAT9447		[]
NCBI:txid2620948	no rank	unclassified Micrococcus		[]
NCBI:txid841456	species	Lepidoptera sp. BOLD:AAE0463		[]
NCBI:txid2541570	species	Sciaridae sp. BIOUG20416-G04		[]
NCBI:txid2825361	species	Siphoviridae sp. ct8Hy2		[]
NCBI:txid410357	species	Modiolus rectus		[]
NCBI:txid2036347	no rank	Influenza A virus (A/Hong Kong/CUHK63676/2007(H3N2))		[]
NCBI:txid663903	species	Saliana longirostris		[]
NCBI:txid1897672	species	Gabucinia aff. delibata n. AD1200		[]
NCBI:txid1469897	no rank	Influenza A virus (A/Westmead/INS3_663/2011(H1N1))		[]
NCBI:txid148202	species	uncultured Crater Lake bacterium CL500-105		[]
NCBI:txid2797856	species	Villophora sp. UA-2020d		[]
NCBI:txid1147800	species	cyanobacterium enrichment culture clone 1_10_1.2.4_F01-T7		[]
NCBI:txid317539	genus	Andaniopsis		[]
NCBI:txid2787496	species	Ophiuroidea sp. RCMBAR1059		[]
NCBI:txid2442974	species	Polynema sp. BIOUG10381-B05		[]
NCBI:txid2471495	species	Eurytoma sp. BIOUG13413-A08		[]
NCBI:txid2667205	species	Lepidozetes sp. BOLD:AAX5313		[]
NCBI:txid1214995	no rank	Influenza A virus (A/equine/United Kingdom/309082/2003(H3N8))		[]
NCBI:txid2063668	species	Tachininae sp. BIOUG25706-G07		[]
NCBI:txid418856	species	Nevskia soli		[]
NCBI:txid833459	species	Lepidoptera sp. BOLD:AAA9083		[]
NCBI:txid1989215	species	Eulophidae sp. BIOUG15341-G10		[]
NCBI:txid698076	species	Microsporidium sp. BBRE1 BRE2		[]
NCBI:txid2642638	no rank	unclassified Oceanivirga		[]
NCBI:txid1846400	species	Cecidomyiidae sp. BOLD:ACR4916		[]
NCBI:txid1496002	species	Wolbachia endosymbiont of Megastigmus pictus		[]
NCBI:txid1291604	no rank	unclassified Heliodinidae		[]
NCBI:txid558736	tribe	Rosalini		[]
NCBI:txid456797	no rank	Influenza A virus (A/chicken/Yunnan/522/2002(H9N2))		[]
NCBI:txid183780	no rank	Influenza A virus (A/pheasant/Hong Kong/NT261/00(H6N1))		["Influenza A virus (A/pheasant/Hong Kong/NT261/00 (H6N1))"]
NCBI:txid247314	genus	Gnathaphanus		[]
NCBI:txid1743580	species	Cecidomyiidae sp. BOLD:AAH3653		[]
NCBI:txid2247972	species	Tectocepheus sp. BIOUG26488-E11		[]
NCBI:txid2326328	species	Cryptinae sp. PHMTV359-10		[]
NCBI:txid1723082	species	Symphypleona sp. BOLD:ACV4522		[]
NCBI:txid2128030	species	Bibio sp. BIOUG20558-C07		[]
NCBI:txid1037273	species	Freyellaster fecundus		[]
NCBI:txid1677751	genus	Amphoraceras		[]
NCBI:txid2576000	genus	Neomollisia		[]
NCBI:txid1577772	species	Valeriana dioscoridis		[]
NCBI:txid544666	species	Lacistema nena		[]
NCBI:txid619949	genus	Antillophos		[]
NCBI:txid1714868	species	Dokdonia sp. BL94		[]
NCBI:txid2404547	species	Heterotrissocladius sp. BIOUG25478-B08		[]
NCBI:txid1359846	species	Yersinia sp. Ri1Pw_5676		[]
NCBI:txid208943	species	Draba stenobotrys		[]
NCBI:txid8392	genus	Phyllomedusa		[]
NCBI:txid1816107	species	Colletotrichum sp. A1 RHY-2016		[]
NCBI:txid2708333	genus	Ephalus		[]
NCBI:txid311143	species	Baeotus deucalion		[]
NCBI:txid760261	species	Lactivibrio alcoholicus		[]
NCBI:txid765578	no rank	Influenza A virus (A/California/VRDL185/2009(H3N2))		[]
NCBI:txid1759088	species	Enterobacter sp. 162		[]
NCBI:txid1945633	species	Leucocoprinus ianthinus		["Agaricus ianthinus"]
